Role,Index,Pose Index,Structure,Protein,MW(Molecular Weight) Unit Dalton,#Atoms,SlogP,TPSA,Flexibility,#RB,LF Rank Score,LF dG,LF VSscore,LF LE,tPSA,Hacc,Hdon,logSw,Library,MW_FREE,PC1,PC2
chembridge-fragment-library-part1-exp-2024-06,2632,1,NCc1ccc(cc1)-c2nocn2,6TBE_P,175.2,13,0.6,64.9,2.0,3,-3.89,-4.866,-5.547,-0.374,64.9,4.0,1.0,-1.3,ExpressPick,175,-1.3724495907552736,2.200577719136802
chembridge-fragment-library-part1-exp-2024-06,3226,1,N[C@@H](c1nc2ccccc2n1C)C,6TBE_P,175.2,13,1.6,43.8,2.0,2,-3.89,-4.221,-5.561,-0.325,43.8,2.0,1.0,-1.16,ExpressPick,175,-1.986834856732843,-0.25622770723890603
chembridge-fragment-library-part1-exp-2024-06,11728,1,Brc1ccc(C[C@H]2C(=O)N(C(=O)C2)c3ccc(OC)cc3)cc1,6TBE_P,374.2,23,3.7,46.6,2.8,4,-3.89,-5.562,-6.783,-0.242,46.6,3.0,0.0,-4.49,ExpressPick,374,3.908628027729646,-1.510962119486553
chembridge-fragment-library-part2-cl-2024-06,94,1,O=C(N1Cc2c(oc(n2)CCc3ccccc3)CC1)C,6TBE_P,270.3,20,1.8,46.3,3.7,4,-3.89,-6.022,-6.857,-0.301,46.3,3.0,0.0,-2.68,1225,CORE,1.3762683460018286,-0.3175253991503443
chembridge-fragment-library-part2-cl-2024-06,7075,1,O=C(N1Cc2nnc(n2[C@H](C1)C)C3CC3)c4ccccc4,6TBE_P,282.3,21,2.4,51.0,1.1,3,-3.89,-5.518,-6.601,-0.263,51.0,3.0,0.0,-2.37,1221,CORE,1.776624438628458,-0.5620863021163736
chembridge-fragment-library-part2-cl-2024-06,8576,1,O=C1[C@@H](n2c(nnc2[C@@H]3CCCN13)Cc4ccccc4)C,6TBE_P,282.3,21,2.1,51.0,2.7,2,-3.89,-5.987,-6.707,-0.285,51.0,3.0,0.0,-1.73,1111,CORE,1.46933197097255,-0.4730219861016988
chembridge-fragment-library-part1-exp-2024-06,3740,1,O=C(N1CCC(CC1)C(O)=O)C(C)C,6TBE_P,199.2,14,1.0,57.6,3.5,4,-3.889,-5.677,-5.874,-0.405,57.6,3.0,1.0,-0.058,ExpressPick,199,-0.8676233424179285,1.1833935519293397
chembridge-fragment-library-part1-exp-2024-06,13408,1,Fc1cc([N+]([O-])=O)c(cc1N2CCN(CC2)C(=O)C)C,6TBE_P,281.3,20,1.9,69.4,1.7,3,-3.889,-4.448,-5.694,-0.222,66.7,3.0,0.0,-1.98,ExpressPick,281,1.6091581740866892,0.3575431347531306
chembridge-fragment-library-part1-exp-2024-06,19604,1,S=C(N(C)C)c1ccc(OCC)cc1,6TBE_P,209.3,14,2.3,12.5,2.0,4,-3.889,-5.332,-5.395,-0.381,12.5,1.0,0.0,-2.22,ExpressPick,209,-1.3115433078862486,-2.7180560174501966
chembridge-fragment-library-part1-exp-2024-06,24176,1,Clc1ccccc1NC(=O)[C@@H]2[C@@H]3C[C@H]4[C@@H](C3)[C@@H]2C(O4)=O,6TBE_P,291.7,20,2.5,55.4,2.2,2,-3.889,-5.44,-6.076,-0.272,55.4,3.0,1.0,-1.91,ExpressPick,292,1.5517772790850872,-0.03756734677353165
chembridge-fragment-library-part2-cl-2024-06,108,1,Nc1cncc(n1)-c2cccc([C@@H](OC)C)c2,6TBE_P,229.3,17,2.4,61.0,2.2,3,-3.889,-5.606,-6.264,-0.33,61.0,3.0,1.0,-2.63,1109,CORE,0.41364037914894214,0.4234889547044809
chembridge-fragment-library-part2-cl-2024-06,6313,1,O=C(N[C@H]1C=CCC1)c2cccc(-n3cnnc3)c2,6TBE_P,254.3,19,1.6,59.8,1.5,3,-3.889,-4.726,-5.515,-0.249,59.8,3.0,1.0,-2.02,1101,CORE,0.8425064066733869,0.7279118984059966
chembridge-fragment-library-part2-cl-2024-06,7277,1,N[C@H]1COC[C@H]1Cc2ccncc2,6TBE_P,178.2,13,0.6,48.1,3.5,3,-3.889,-4.932,-5.773,-0.379,48.1,3.0,1.0,0.749,1100,CORE,-1.780597993166623,1.0389798085936413
chembridge-fragment-library-part1-exp-2024-06,4280,1,Brc1cnc(-n2cnnc2)c(C)c1,6TBE_P,239.1,13,1.8,43.6,0.3,1,-3.888,-4.409,-4.831,-0.339,43.6,3.0,0.0,-1.46,ExpressPick,239,-1.0704189230220504,-0.4752274542495251
chembridge-fragment-library-part1-exp-2024-06,4756,1,N1CCC2(CC1)c3ccccc3NC2,6TBE_P,188.3,14,1.7,24.1,1.0,0,-3.888,-5.234,-6.04,-0.374,24.1,1.0,2.0,-0.718,ExpressPick,188,-2.499691114426345,-1.2406932880827624
chembridge-fragment-library-part1-exp-2024-06,10092,1,Nc1nnc([nH]1)-c2cccc(c2)C,6TBE_P,174.2,13,1.4,67.6,0.0,1,-3.888,-4.437,-5.411,-0.341,67.6,2.0,2.0,-1.82,ExpressPick,174,-2.0134389593728703,1.1133392531257282
chembridge-fragment-library-part2-cl-2024-06,524,1,Nc1cncc(n1)-c2ccc(cc2)C,6TBE_P,185.2,14,2.0,51.8,0.2,1,-3.888,-4.906,-5.726,-0.35,51.8,2.0,1.0,-2.63,1109,CORE,-1.6400270162092743,-0.27753105856433846
chembridge-fragment-library-part1-exp-2024-06,1566,1,Clc1cc(N)ccc1-n2cncn2,6TBE_P,194.6,13,1.5,56.7,0.3,1,-3.887,-4.708,-5.087,-0.362,56.7,2.0,1.0,-2.08,ExpressPick,195,-1.83638956584277,0.1485118950320616
chembridge-fragment-library-part1-exp-2024-06,3388,1,Brc1ccc([C@H]2c3c(nc[nH]3)CCN2)cc1,6TBE_P,278.2,16,2.5,40.7,0.6,1,-3.887,-6.062,-6.576,-0.379,40.7,2.0,2.0,-1.6,ExpressPick,278,-0.0664628349078599,-0.6230474479739151
chembridge-fragment-library-part1-exp-2024-06,14536,1,FC=1C(=O)NC(=O)N([C@H](OCCCC)C)C1,6TBE_P,230.2,16,1.4,58.6,5.0,5,-3.887,-4.758,-5.674,-0.297,64.1,3.0,1.0,-2.25,ExpressPick,230,0.2713304111419603,0.9993720805711838
chembridge-fragment-library-part1-exp-2024-06,20460,1,Clc1ccc(N2CCOCC2)c(NC(=O)C)c1,6TBE_P,254.7,17,2.2,41.6,1.5,2,-3.887,-5.845,-6.438,-0.344,41.6,2.0,1.0,-2.37,ExpressPick,255,-0.02146511646691978,-0.832324231648156
chembridge-fragment-library-part1-exp-2024-06,22216,1,Brc1ccc(NC(=O)c2ccco2)c(Cl)c1,6TBE_P,300.5,16,3.5,42.2,0.5,2,-3.887,-5.358,-6.278,-0.335,42.2,2.0,1.0,-3.87,ExpressPick,301,0.7880021130690366,-1.5547418909261972
chembridge-fragment-library-part2-cl-2024-06,4472,1,O=C1[C@@H]2C[C@H](N1)CN2C(=O)Cn3ccc4ccccc43,6TBE_P,269.3,20,0.7,54.3,2.8,3,-3.887,-5.176,-8.373,-0.259,54.3,2.0,1.0,-2.34,1104,CORE,0.6131558234946308,0.39706024404307844
chembridge-fragment-library-part2-cl-2024-06,6925,1,Nc1cncc(n1)-c2cn[nH]c2,6TBE_P,161.2,12,0.4,80.5,0.0,1,-3.887,-4.609,-5.313,-0.384,80.5,3.0,2.0,-1.92,1109,CORE,-2.31253067533977,2.684924577263916
chembridge-fragment-library-part1-exp-2024-06,1014,1,CNCc1ccc2c(non2)c1,6TBE_P,163.2,12,0.4,51.0,2.0,2,-3.886,-4.618,-5.48,-0.385,51.0,4.0,1.0,-2.8,ExpressPick,163,-2.1581438589554427,1.7816986523887242
chembridge-fragment-library-part1-exp-2024-06,1564,1,Clc1cc(N)ccc1-n2ccnc2,6TBE_P,193.6,13,2.1,43.8,0.3,1,-3.886,-4.773,-5.208,-0.367,43.8,1.0,1.0,-1.94,ExpressPick,194,-2.0465500894401556,-1.1794308742291562
chembridge-fragment-library-part1-exp-2024-06,3014,1,O=C1C2(OCCO2)c3cc(N)ccc3N1,6TBE_P,206.2,15,0.4,73.6,0.5,0,-3.886,-4.773,-5.606,-0.318,73.6,3.0,2.0,-0.041,ExpressPick,206,-1.4383987311311917,2.2609918032362826
chembridge-fragment-library-part1-exp-2024-06,6924,1,Brc1ccc(N2C(=O)[C@@H]3[C@@H]4C=C[C@@H](C54CC5)[C@@H]3C2=O)cc1,6TBE_P,344.2,21,3.1,37.4,0.6,1,-3.886,-5.87,-6.66,-0.28,37.4,2.0,0.0,-3.52,ExpressPick,344,1.957181214634061,-2.2113816157350223
chembridge-fragment-library-part1-exp-2024-06,8462,1,Brc1ccccc1NC(=O)c2ccc(OC)c(OC)c2,6TBE_P,336.2,20,3.8,47.6,1.5,4,-3.886,-4.943,-6.611,-0.247,47.6,3.0,1.0,-3.92,ExpressPick,336,2.861281016924736,-0.9321317213392132
chembridge-fragment-library-part1-exp-2024-06,14188,1,Brc1ccccc1NC(=O)[C@H](N2C(=O)c3ccccc3C2=O)C,6TBE_P,373.2,23,3.1,66.5,2.3,3,-3.886,-5.673,-7.063,-0.247,66.5,3.0,1.0,-4.33,ExpressPick,373,3.7018868851210613,-0.07147717831085632
chembridge-fragment-library-part1-exp-2024-06,1776,1,Nc1ccnn1Cc2cnccc2,6TBE_P,174.2,13,0.9,56.7,2.0,2,-3.885,-4.025,-5.149,-0.31,56.7,2.0,1.0,0.759,ExpressPick,174,-2.08430325687276,0.5619576920481285
chembridge-fragment-library-part1-exp-2024-06,3212,1,Clc1cccc2c1c(nn2C)CN,6TBE_P,195.7,13,1.7,43.8,2.0,2,-3.885,-5.251,-5.861,-0.404,43.8,2.0,1.0,0.772,ExpressPick,196,-1.6996609701920318,-0.34463010856502024
chembridge-fragment-library-part1-exp-2024-06,9114,1,O=C(N)[C@H](c1ccc2ccccc2c1)C#N,6TBE_P,210.2,16,1.9,66.9,2.0,2,-3.885,-5.721,-6.872,-0.358,66.9,2.0,1.0,-1.93,ExpressPick,210,-0.5790566304919917,0.3042153010542334
chembridge-fragment-library-part1-exp-2024-06,11950,1,O=C(Nc1cc(ccc1OC)C)c2cnccc2,6TBE_P,242.3,18,2.7,51.2,1.0,3,-3.885,-4.721,-5.901,-0.262,51.2,3.0,1.0,-2.48,ExpressPick,242,0.7625276024191276,-0.11140388974775325
chembridge-fragment-library-part1-exp-2024-06,17768,1,Brc1ccc(Cl)c(C(=O)Nc2ccc(OC)cc2OC)c1,6TBE_P,370.6,21,4.5,47.6,1.5,4,-3.885,-5.738,-6.747,-0.273,47.6,3.0,1.0,-4.46,ExpressPick,371,3.7237877161757114,-1.3675696422605457
chembridge-fragment-library-part1-exp-2024-06,17964,1,O=C1c2cc(N)ccc2C(=O)N1C[C@H]3CCCO3,6TBE_P,246.3,18,1.0,72.6,2.5,2,-3.885,-5.287,-6.036,-0.294,72.6,3.0,1.0,-1.88,ExpressPick,246,0.28316168841642575,1.4484960120737522
chembridge-fragment-library-part1-exp-2024-06,1056,1,Clc1cccc([C@H]2CNCC2)c1,6TBE_P,181.7,12,2.4,12.0,0.5,1,-3.884,-5.689,-6.089,-0.474,12.0,1.0,1.0,-1.17,ExpressPick,182,-2.6652431443222633,-2.420952864842214
chembridge-fragment-library-part1-exp-2024-06,1652,1,NCc1nc(no1)-c2ccccc2C,6TBE_P,189.2,14,0.9,64.9,2.0,3,-3.884,-5.482,-6.297,-0.392,64.9,4.0,1.0,-0.208,ExpressPick,189,-0.8968559676908566,2.008720955424229
chembridge-fragment-library-part1-exp-2024-06,12900,1,Brc1ccccc1N2C(=O)[C@@H]3[C@H]([C@H]4C=C[C@@H]3[C@@H]5C[C@H]45)C2=O,6TBE_P,344.2,21,2.9,37.4,1.8,1,-3.884,-5.818,-6.801,-0.277,37.4,2.0,0.0,-3.13,ExpressPick,344,1.8898639816343248,-2.1078100334062295
chembridge-fragment-library-part1-exp-2024-06,19532,1,Brc1cn(nc1C(=O)Nc2ccc(c(c2)C)C)CC,6TBE_P,322.2,19,3.6,46.9,1.5,3,-3.884,-6.024,-6.885,-0.317,46.9,3.0,1.0,-5.33,ExpressPick,322,2.204862263542766,-0.8829839674727737
chembridge-fragment-library-part1-exp-2024-06,28372,1,O=C(Nc1ccncc1)c2cccc(NC(=O)C)c2,6TBE_P,255.3,19,2.3,71.1,0.8,3,-3.884,-4.467,-8.106,-0.235,71.1,3.0,2.0,-2.17,ExpressPick,255,1.2040380845313952,1.2543031363582815
chembridge-fragment-library-part2-cl-2024-06,4760,1,O=C(N1Cc2conc2CC1)[C@@H]3Cc4ccnn4CC3,6TBE_P,272.3,20,0.4,64.2,2.4,2,-3.884,-5.691,-6.58,-0.285,64.2,4.0,0.0,-2.35,1101,CORE,0.9752299331199433,1.4662611312437253
chembridge-fragment-library-part2-cl-2024-06,5054,1,Nc1c(cc(OC)c(n1)C)-c2cc[nH]n2,6TBE_P,204.2,15,1.4,76.8,0.5,2,-3.884,-5.141,-5.976,-0.343,76.8,3.0,2.0,-1.85,1109,CORE,-0.6765770815891015,1.9918873814035472
chembridge-fragment-library-part1-exp-2024-06,4984,1,OCC1(CCNCC1)C,6TBE_P,129.2,9,0.7,32.3,3.0,2,-3.883,-4.843,-5.14,-0.538,32.3,2.0,2.0,0.875,ExpressPick,129,-3.817027798103998,0.4264186289386884
chembridge-fragment-library-part1-exp-2024-06,9284,1,O=C(Nc1cccc(c1C)C)c2nc[nH]n2,6TBE_P,216.2,16,1.7,70.7,0.5,2,-3.883,-4.987,-5.624,-0.312,70.7,3.0,2.0,-2.15,ExpressPick,216,-0.2968873482201617,1.5889687079880803
chembridge-fragment-library-part1-exp-2024-06,12116,1,OC1(CCCCC1)CC(=O)C(C)(C)C,6TBE_P,198.3,14,3.1,37.3,4.0,4,-3.883,-5.721,-5.794,-0.409,37.3,2.0,1.0,-2.26,ExpressPick,198,-0.6580061759381075,-1.1818906922710057
chembridge-fragment-library-part1-exp-2024-06,24046,1,Clc1cnc(SC)nc1C(=O)N(CC)CC,6TBE_P,259.8,16,2.4,46.1,3.5,5,-3.883,-5.551,-5.716,-0.347,46.1,3.0,0.0,-2.41,ExpressPick,260,0.8464123370718506,-0.5042577294938393
chembridge-fragment-library-part1-exp-2024-06,12872,1,FC(F)(F)c1cc(n(n1)CC(=O)N2CCCCCC2)C,6TBE_P,289.3,20,2.6,38.1,4.3,4,-3.882,-5.878,-5.994,-0.294,38.1,3.0,0.0,-3.8,ExpressPick,289,1.7848305716321775,-1.0542738199925195
chembridge-fragment-library-part1-exp-2024-06,23100,1,Brc1cccc(C(=O)Nc2c(cnn2C)C#N)c1,6TBE_P,305.1,18,2.4,70.7,0.5,2,-3.882,-5.818,-6.719,-0.323,70.7,3.0,1.0,-2.77,ExpressPick,305,1.4593703928316315,0.5516144860773017
chembridge-fragment-library-part1-exp-2024-06,26966,1,O=S1(=O)c2ccc(cc2C(=O)CCC1)C,6TBE_P,224.3,15,1.7,51.2,0.6,0,-3.882,-5.538,-6.051,-0.369,51.2,3.0,0.0,-1.63,ExpressPick,224,-1.00177734539351,-0.21887198491132479
chembridge-fragment-library-part1-exp-2024-06,28324,1,Brc1cc2C(=O)C(C(=O)N3CCOCC3)=CN4c2c(CC4)c1,6TBE_P,363.2,22,1.8,49.8,1.5,2,-3.882,-5.984,-6.744,-0.272,51.5,3.0,0.0,-3.26,ExpressPick,363,2.556298545278447,-0.5158823177737124
chembridge-fragment-library-part2-cl-2024-06,2796,1,O=C(N1Cc2ccc(OC)cc2CC1)Cn3cnnc3,6TBE_P,272.3,20,0.9,60.3,3.2,4,-3.882,-5.279,-6.277,-0.264,60.2,4.0,0.0,-1.73,1101,CORE,1.5106536779628061,1.2026931065322484
chembridge-fragment-library-part2-cl-2024-06,7447,1,n1(C2CCC2)ccnc1-c3cncnc3,6TBE_P,200.2,15,2.1,43.6,0.0,2,-3.882,-4.718,-5.264,-0.315,43.6,3.0,0.0,-1.02,1105,CORE,-0.8412163504676929,-0.5177953692483858
chembridge-fragment-library-part1-exp-2024-06,3390,1,Brc1cccc([C@@H]2CCCN2)c1,6TBE_P,226.1,12,2.9,12.0,0.5,1,-3.881,-5.85,-6.186,-0.488,12.0,1.0,1.0,-2.23,ExpressPick,226,-1.947873086709855,-2.759188039746161
chembridge-fragment-library-part1-exp-2024-06,4582,1,N#Cc1ccc2cccnc2c1,6TBE_P,154.2,12,2.1,36.7,0.0,0,-3.881,-4.368,-5.106,-0.364,36.7,2.0,0.0,-1.97,ExpressPick,154,-2.756910965734642,-1.3416371400495637
chembridge-fragment-library-part1-exp-2024-06,5438,1,O[C@@H]1CCNC[C@@H]1C,6TBE_P,115.2,8,0.4,32.3,2.0,1,-3.881,-4.527,-5.183,-0.566,32.3,2.0,2.0,0.939,ExpressPick,115,-4.498938039324718,0.551982335172747
chembridge-fragment-library-part1-exp-2024-06,26474,1,O=C(N(c1ccccc1)C)CN2C=Nc3ccccc3C2=O,6TBE_P,293.3,22,2.5,53.0,2.5,4,-3.881,-5.074,-6.194,-0.231,55.2,3.0,0.0,-2.13,ExpressPick,293,2.377452304551174,-0.5083480085532267
chembridge-fragment-library-part1-exp-2024-06,7224,1,O=C(NN)c1ccc(cc1)CN,6TBE_P,165.2,12,-0.3,81.1,3.3,4,-3.88,-4.829,-6.007,-0.402,81.1,2.0,3.0,-1.05,ExpressPick,165,-2.1402474838040417,3.1882324153239283
chembridge-fragment-library-part1-exp-2024-06,10122,1,O=C(CN1CCOCC1)c2c[nH]c3ccccc32,6TBE_P,244.3,18,1.7,45.3,3.2,3,-3.88,-5.069,-5.901,-0.282,45.3,3.0,1.0,-1.67,ExpressPick,244,0.3818374072110471,0.19528459668672576
chembridge-fragment-library-part1-exp-2024-06,22096,1,Brc1ccc(NC(=O)[C@H]2CCCO2)c(Cl)c1,6TBE_P,304.6,16,3.3,38.3,1.8,2,-3.88,-5.815,-6.328,-0.363,38.3,2.0,1.0,-3.54,ExpressPick,305,0.7258853601084047,-1.5957188144762713
chembridge-fragment-library-part1-exp-2024-06,23816,1,O=C1C(Cc2ccccc2)=C(N=C(N3CCN(CC3)C)N1)C,6TBE_P,298.4,22,1.2,47.9,3.2,3,-3.88,-5.498,-8.929,-0.25,52.2,3.0,1.0,-2.46,ExpressPick,298,1.7188539310603728,0.4030931821292107
chembridge-fragment-library-part1-exp-2024-06,28662,1,Brc1ccccc1NC(=O)c2coc(n2)C,6TBE_P,281.1,16,2.5,55.1,0.5,2,-3.88,-5.584,-6.241,-0.349,55.1,3.0,1.0,-2.76,ExpressPick,281,0.6112495604798651,0.016782035543779456
chembridge-fragment-library-part2-cl-2024-06,6327,1,Nc1ccc(-c2cc3c(OCO3)cc2OC)cn1,6TBE_P,244.2,18,2.1,66.6,0.9,2,-3.88,-5.235,-5.916,-0.291,66.6,4.0,1.0,-2.84,1109,CORE,0.8066697631917831,1.236603124980124
chembridge-fragment-library-part1-exp-2024-06,2994,1,OC(=O)[C@H](N1CCCC1)CC,6TBE_P,157.2,11,0.9,40.5,3.8,4,-3.879,-5.015,-5.156,-0.456,40.5,3.0,1.0,-0.288,ExpressPick,157,-2.2246465654766836,0.7429978615017452
chembridge-fragment-library-part1-exp-2024-06,3448,1,Nc1ccccc1-n2cncc2,6TBE_P,159.2,12,1.5,43.8,0.3,1,-3.879,-4.189,-4.856,-0.349,43.8,1.0,1.0,-1.18,ExpressPick,159,-2.8753981721912623,-0.7957787444722206
chembridge-fragment-library-part1-exp-2024-06,6406,1,C[C@@]12c3ccccc3N[C@]2(NCC1)C,6TBE_P,188.3,14,2.1,24.1,0.6,0,-3.879,-5.285,-5.826,-0.377,24.1,1.0,2.0,-1.28,ExpressPick,188,-2.3650566484268722,-1.4478364527403487
chembridge-fragment-library-part1-exp-2024-06,19836,1,O=C1N(C(=O)c2c(N1C)nc(NC3CCCC3)[nH]2)C,6TBE_P,263.3,19,1.4,81.3,1.8,2,-3.879,-5.191,-5.927,-0.273,84.7,3.0,2.0,-2.47,ExpressPick,263,0.9127334381040842,1.9986894251912617
chembridge-fragment-library-part1-exp-2024-06,27310,1,O1CCC[C@@H]1CNCc2cccc3c2cc[nH]3,6TBE_P,230.3,17,2.4,37.0,4.5,4,-3.879,-5.99,-6.647,-0.352,37.1,2.0,2.0,-1.68,ExpressPick,230,0.08478461845039559,-0.4285055685973419
chembridge-fragment-library-part1-exp-2024-06,146,1,OC(=O)C1CCN(CC1)CC,6TBE_P,157.2,11,0.8,40.5,3.2,3,-3.878,-4.644,-5.282,-0.422,40.5,3.0,1.0,0.061,ExpressPick,157,-2.4646218001328553,0.7284905951876267
chembridge-fragment-library-part1-exp-2024-06,4542,1,FC(F)(F)c1cc(nn1C)C(O)=O,6TBE_P,194.1,13,1.1,55.1,0.5,3,-3.878,-3.704,-4.89,-0.285,55.1,3.0,1.0,-1.78,ExpressPick,194,-1.3340047072926406,0.9979522647272309
chembridge-fragment-library-part1-exp-2024-06,8168,1,Brc1ccc(o1)C(=O)NCc2cnccc2,6TBE_P,281.1,16,1.9,55.1,2.3,3,-3.878,-5.271,-6.046,-0.329,55.1,3.0,1.0,-1.29,ExpressPick,281,0.6156144796369598,0.39378984000867356
chembridge-fragment-library-part1-exp-2024-06,12812,1,ClC=1C(=O)N2C=C(Cl)C=CC2=NC1C,6TBE_P,229.1,14,2.1,32.7,0.0,0,-3.878,-5.288,-5.687,-0.378,34.4,2.0,0.0,-2.26,ExpressPick,229,-1.4743512537804517,-1.6391513581380461
chembridge-fragment-library-part1-exp-2024-06,16288,1,O=C1c2c(nc(cc2CO1)C)N,6TBE_P,164.2,12,0.6,65.2,0.1,0,-3.878,-4.921,-5.635,-0.41,65.2,3.0,1.0,-1.01,ExpressPick,164,-2.5746543353358966,1.4782796786276224
chembridge-fragment-library-part1-exp-2024-06,18982,1,Brc1ccc(o1)C(=O)Nc2cc(ccc2OC)C,6TBE_P,310.1,18,3.1,51.5,1.0,3,-3.878,-6.235,-6.942,-0.346,51.5,3.0,1.0,-3.83,ExpressPick,310,1.7391176473321226,-0.429094010982016
chembridge-fragment-library-part1-exp-2024-06,27704,1,CN1Cc2nc3ccccc3n2CC1,6TBE_P,187.2,14,1.5,21.1,0.6,0,-3.878,-4.615,-5.414,-0.33,21.1,2.0,0.0,-0.691,ExpressPick,187,-2.329804420787652,-1.6617527894152944
chembridge-fragment-library-part2-cl-2024-06,4092,1,O=C1[C@@H](N(C(=O)[C@@H](N1Cc2cccc3cccnc32)C)C)C,6TBE_P,297.4,22,1.8,53.5,2.3,2,-3.878,-6.325,-7.33,-0.287,53.5,3.0,0.0,-2.18,1112,CORE,1.7857454700770479,-0.26816393510380815
chembridge-fragment-library-part1-exp-2024-06,174,1,Brc1ccc2c(nco2)c1,6TBE_P,198.0,10,2.1,26.0,0.0,0,-3.877,-4.711,-5.191,-0.471,26.0,2.0,0.0,0.82,ExpressPick,198,-2.7430651330425513,-1.7733754109456203
chembridge-fragment-library-part1-exp-2024-06,5826,1,N1(C2Cc3ccccc3C2)CCNCC1,6TBE_P,202.3,15,1.1,15.3,1.2,1,-3.877,-5.676,-6.35,-0.378,15.3,2.0,1.0,-0.936,ExpressPick,202,-1.9558577587176675,-1.1377824512562036
chembridge-fragment-library-part1-exp-2024-06,7968,1,Brc1ccccc1C(=O)Nc2cccc(c2)C(=O)C,6TBE_P,318.2,19,4.0,46.2,0.8,3,-3.877,-4.985,-6.242,-0.262,46.2,2.0,1.0,-3.71,ExpressPick,318,2.0326260965665206,-1.6727281022612626
chembridge-fragment-library-part1-exp-2024-06,15248,1,Fc1ccc(S(=O)(=O)NC2CC2)cc1,6TBE_P,215.2,14,1.5,46.2,2.5,3,-3.877,-5.329,-5.811,-0.381,46.2,3.0,1.0,-2.24,ExpressPick,215,-0.8407888253672023,0.4284729527748867
chembridge-fragment-library-part1-exp-2024-06,18872,1,Brc1ccc(o1)C(=O)NCc2ccccn2,6TBE_P,281.1,16,1.9,55.1,2.3,3,-3.877,-5.395,-6.074,-0.337,55.1,3.0,1.0,-1.29,ExpressPick,281,0.6156144796369598,0.39378984000867356
chembridge-fragment-library-part1-exp-2024-06,19004,1,Brc1ccc(o1)C(=O)NCc2ccc(OC)cc2,6TBE_P,310.1,18,2.5,51.5,2.8,4,-3.877,-6.116,-6.906,-0.34,51.5,3.0,1.0,-4.01,ExpressPick,310,1.743482566489217,-0.05208620651712201
chembridge-fragment-library-part1-exp-2024-06,19270,1,FC(F)(F)c1nnc(s1)NC(=O)C(CC)CC,6TBE_P,267.3,17,2.9,54.9,3.3,5,-3.877,-5.782,-6.445,-0.34,54.9,3.0,1.0,-2.95,ExpressPick,267,1.3933267498087163,0.014637159918647906
chembridge-fragment-library-part2-cl-2024-06,1498,1,O=C(N1CCC[C@@H]1c2cnccc2)c3cc(nc(n3)C)C,6TBE_P,282.3,21,2.5,59.0,1.0,3,-3.877,-6.222,-7.022,-0.296,59.0,4.0,0.0,-1.5,1101,CORE,2.152858778558514,0.23273097667696285
chembridge-fragment-library-part2-cl-2024-06,1984,1,Cc1nnc2COc3ccccc3Cn12,6TBE_P,201.2,15,1.5,39.9,0.6,0,-3.877,-4.477,-5.264,-0.298,39.9,3.0,0.0,-2.38,1111,CORE,-1.4866037958782632,-0.4716409082558031
chembridge-fragment-library-part1-exp-2024-06,7154,1,O=C(N)C1=CN(Cc2ccccc2)C=CC1,6TBE_P,214.3,16,1.6,46.3,2.3,3,-3.876,-5.147,-6.063,-0.322,46.3,1.0,1.0,-2.17,ExpressPick,214,-0.9125968471574113,-0.7714035616221384
chembridge-fragment-library-part1-exp-2024-06,7460,1,O=C1[C@H]2[C@H]3C=C[C@H](C43CC4)[C@H]2C(=O)N1c5ccc(cc5)C,6TBE_P,279.3,21,2.5,37.4,0.6,1,-3.876,-5.649,-6.382,-0.269,37.4,2.0,0.0,-2.49,ExpressPick,279,0.9526372704808417,-1.7847440395049612
chembridge-fragment-library-part1-exp-2024-06,13604,1,O=C(N1CCN(Cc2cnccc2)CC1)c3ccccc3,6TBE_P,281.4,21,2.0,36.4,3.5,4,-3.876,-5.367,-6.177,-0.256,36.4,3.0,0.0,-1.28,ExpressPick,281,1.6668336828829646,-0.8007573122954306
chembridge-fragment-library-part1-exp-2024-06,13944,1,Brc1cccc(CN2CCNCC2)c1,6TBE_P,255.2,14,1.9,15.3,3.0,2,-3.876,-5.795,-6.088,-0.414,15.3,2.0,1.0,-2.39,ExpressPick,255,-1.027564539896056,-1.5687715143280585
chembridge-fragment-library-part2-cl-2024-06,346,1,O[C@H]1CCCCCC[C@@H]1NC(=O)Cc2ccccc2,6TBE_P,261.4,19,2.8,49.3,8.0,4,-3.876,-4.736,-5.812,-0.249,49.3,2.0,2.0,-2.95,1103,CORE,1.1504992049515974,-0.28139754133539946
chembridge-fragment-library-part2-cl-2024-06,1862,1,CNCc1nnc2CCc3ccccc3-n12,6TBE_P,214.3,16,1.1,42.7,2.2,2,-3.876,-4.86,-5.6,-0.304,42.7,3.0,1.0,-1.35,1111,CORE,-0.8307347034639789,0.42479396294657445
chembridge-fragment-library-part2-cl-2024-06,7623,1,n1([C@H]2C=CCCC2)ccnc1-c3ccncc3,6TBE_P,225.3,17,3.1,30.7,0.5,2,-3.876,-4.904,-5.625,-0.288,30.7,2.0,0.0,-2.52,1105,CORE,-0.19100339815928757,-2.1224863490056025
chembridge-fragment-library-part1-exp-2024-06,11242,1,O=C(Nc1cc(ccc1OC)C(=O)N)c2cccc(c2)C,6TBE_P,284.3,21,2.4,81.4,1.3,4,-3.875,-5.463,-7.1,-0.26,81.4,3.0,2.0,-2.48,ExpressPick,284,2.325788929440794,1.5564406752613094
